
==================================================
==== Processing Statistics ====
==================================================
Model: OpenGVLab/InternVL2_5-26B
Model load time: 0.00s
Model GPU memory: 136.95 GB

--- Video Load Times ---
Video Load 114: 0.07s
Video Load 115: 0.20s
Video Load 116: 0.17s
Video Load 117: 0.05s
Video Load 118: 0.08s
Video Load 119: 0.05s
Video Load 120: 0.09s
Video Load 121: 0.13s
Video Load 122: 0.18s
Video Load 123: 0.26s
Video Load 124: 0.26s
Video Load 125: 0.05s
Video Load 126: 0.09s
Video Load 127: 0.18s
Video Load 128: 0.09s
Video Load 129: 0.13s
Video Load 130: 0.13s
Video Load 131: 0.06s
Video Load 132: 0.10s
Video Load 133: 0.14s
Video Load 134: 0.35s
Video Load 135: 0.09s
Video Load 136: 0.07s
Video Load 137: 0.09s
Video Load 138: 0.25s
Video Load 139: 0.05s
Video Load 140: 0.21s
Video Load 141: 0.09s
Video Load 142: 0.26s
Video Load 143: 0.28s
Video Load 144: 0.11s
Video Load 145: 0.05s
Video Load 146: 0.19s
Video Load 147: 0.07s
Video Load 148: 0.27s
Video Load 149: 0.05s
Video Load 150: 0.24s
Video Load 151: 0.08s
Video Load 152: 0.14s
Video Load 153: 0.13s
Video Load 154: 0.27s
Video Load 155: 0.23s
Video Load 156: 0.05s
Video Load 157: 0.26s
Video Load 158: 0.05s
Video Load 159: 0.09s
Video Load 160: 0.19s
Video Load 161: 0.05s
Video Load 162: 0.19s
Video Load 163: 0.08s
Video Load 164: 0.08s
Video Load 165: 0.06s
Video Load 166: 0.18s
Video Load 167: 0.09s
Video Load 168: 0.21s
Video Load 169: 0.26s
Video Load 170: 0.22s
Video Load 171: 0.17s
Video Load 172: 0.26s
Video Load 173: 0.08s
Video Load 174: 0.34s
Video Load 175: 0.07s
Video Load 176: 0.08s
Video Load 177: 0.18s
Video Load 178: 0.27s
Video Load 179: 0.10s
Video Load 180: 0.13s
Video Load 181: 0.38s
Video Load 182: 0.06s
Video Load 183: 0.08s
Video Load 184: 0.27s
Video Load 185: 0.26s
Video Load 186: 0.18s
Video Load 187: 0.40s
Video Load 188: 0.06s
Video Load 189: 0.25s
Video Load 190: 0.19s
Video Load 191: 0.05s
Video Load 192: 0.26s
Video Load 193: 0.12s
Video Load 194: 0.09s
Video Load 195: 0.06s
Video Load 196: 0.12s
Video Load 197: 0.09s
Video Load 198: 0.09s
Video Load 199: 0.27s
Video Load 200: 0.09s
Video Load 201: 0.24s
Video Load 202: 0.09s
Video Load 203: 0.09s
Video Load 204: 0.31s
Video Load 205: 0.07s
Video Load 206: 0.19s
Video Load 207: 0.17s
Video Load 208: 0.05s
Video Load 209: 0.11s
Video Load 210: 0.18s
Video Load 211: 0.13s
Video Load 212: 0.22s
Video Load 213: 0.25s
Video Load 214: 0.09s
Video Load 215: 0.13s
Video Load 216: 0.26s
Video Load 217: 0.10s
Video Load 218: 0.05s
Video Load 219: 0.09s
Video Load 220: 0.25s
Video Load 221: 0.09s
Video Load 222: 0.24s
Video Load 223: 0.08s
Video Load 224: 0.26s
Video Load 225: 0.28s
Video Load 226: 0.09s
Video Load 227: 0.10s
Video Load 228: 0.10s
Video Load 229: 0.05s
Video Load 230: 0.05s
Video Load 231: 0.06s
Video Load 232: 0.06s
Video Load 233: 0.12s
Video Load 234: 0.07s
Video Load 235: 0.06s
Video Load 236: 0.09s
Video Load 237: 0.09s
Video Load 238: 0.44s
Video Load 239: 0.27s
Video Load 240: 0.09s
Video Load 241: 0.17s
Video Load 242: 0.06s
Video Load 243: 0.17s
Video Load 244: 0.10s
Video Load 245: 0.09s
Video Load 246: 0.08s
Video Load 247: 0.19s
Video Load 248: 0.12s
Video Load 249: 0.25s
Video Load 250: 0.08s
Video Load 251: 0.09s
Video Load 252: 0.09s
Video Load 253: 0.07s
Video Load 254: 0.20s
Video Load 255: 0.17s
Video Load 256: 0.13s
Video Load 257: 0.09s
Video Load 258: 0.09s
Video Load 259: 0.08s
Video Load 260: 0.12s
Video Load 261: 0.05s
Video Load 262: 0.05s
Video Load 263: 0.12s
Video Load 264: 0.05s
Video Load 265: 0.05s
Video Load 266: 0.09s
Video Load 267: 0.09s
Video Load 268: 0.25s
Video Load 269: 0.32s
Video Load 270: 0.22s
Video Load 271: 0.27s
Video Load 272: 0.08s
Video Load 273: 0.10s
Video Load 274: 0.26s
Video Load 275: 0.15s
Video Load 276: 0.05s
Video Load 277: 0.14s
Average video load time: 0.14s
Min video load time: 0.04s
Max video load time: 0.44s
Std video load time: 0.09s

--- Inference Times ---
Inference 1: 7.19s
Inference 2: 3.63s
Inference 3: 5.48s
Inference 4: 3.87s
Inference 5: 6.34s
Inference 6: 4.50s
Inference 7: 4.56s
Inference 8: 8.28s
Inference 9: 6.87s
Inference 10: 5.10s
Inference 11: 8.48s
Inference 12: 5.86s
Inference 13: 7.68s
Inference 14: 4.73s
Inference 15: 5.80s
Inference 16: 51.29s
Inference 17: 5.56s
Inference 18: 5.43s
Inference 19: 7.52s
Inference 20: 8.58s
Inference 21: 5.07s
Inference 22: 4.28s
Inference 23: 7.97s
Inference 24: 6.75s
Inference 25: 5.64s
Inference 26: 5.88s
Inference 27: 10.57s
Inference 28: 9.41s
Inference 29: 9.79s
Inference 30: 8.78s
Inference 31: 8.54s
Inference 32: 7.98s
Inference 33: 9.61s
Inference 34: 5.96s
Inference 35: 9.56s
Inference 36: 4.03s
Inference 37: 43.37s
Inference 38: 5.11s
Inference 39: 5.82s
Inference 40: 4.39s
Inference 41: 5.05s
Inference 42: 6.15s
Inference 43: 5.59s
Inference 44: 4.53s
Inference 45: 5.04s
Inference 46: 7.89s
Inference 47: 5.00s
Inference 48: 4.74s
Inference 49: 5.19s
Inference 50: 7.11s
Inference 51: 6.74s
Inference 52: 7.89s
Inference 53: 4.77s
Inference 54: 9.51s
Inference 55: 5.98s
Inference 56: 5.72s
Inference 57: 6.67s
Inference 58: 10.70s
Inference 59: 5.74s
Inference 60: 8.64s
Inference 61: 7.38s
Inference 62: 4.75s
Inference 63: 5.97s
Inference 64: 43.38s
Inference 65: 7.16s
Inference 66: 3.84s
Inference 67: 5.28s
Inference 68: 4.25s
Inference 69: 4.19s
Inference 70: 5.50s
Inference 71: 4.93s
Inference 72: 4.50s
Inference 73: 47.67s
Inference 74: 4.57s
Inference 75: 10.19s
Inference 76: 5.36s
Inference 77: 6.06s
Inference 78: 4.91s
Inference 79: 7.57s
Inference 80: 10.85s
Inference 81: 9.05s
Inference 82: 3.69s
Inference 83: 5.84s
Inference 84: 5.02s
Inference 85: 4.33s
Inference 86: 4.82s
Inference 87: 7.75s
Inference 88: 4.36s
Inference 89: 5.99s
Inference 90: 46.74s
Inference 91: 5.21s
Inference 92: 5.51s
Inference 93: 4.45s
Inference 94: 6.47s
Inference 95: 42.79s
Inference 96: 7.41s
Inference 97: 8.74s
Inference 98: 5.74s
Inference 99: 4.84s
Inference 100: 5.85s
Inference 101: 6.84s
Inference 102: 11.72s
Inference 103: 5.68s
Inference 104: 7.15s
Inference 105: 7.11s
Inference 106: 6.16s
Inference 107: 5.78s
Inference 108: 5.25s
Inference 109: 42.49s
Inference 110: 5.75s
Inference 111: 5.14s
Inference 112: 4.04s
Inference 113: 8.71s
Inference 114: 4.48s
Inference 115: 8.44s
Inference 116: 7.59s
Inference 117: 3.60s
Inference 118: 5.40s
Inference 119: 4.72s
Inference 120: 5.24s
Inference 121: 5.10s
Inference 122: 6.92s
Inference 123: 46.99s
Inference 124: 8.94s
Inference 125: 4.52s
Inference 126: 4.67s
Inference 127: 6.77s
Inference 128: 5.09s
Inference 129: 6.22s
Inference 130: 6.31s
Inference 131: 4.79s
Inference 132: 5.77s
Inference 133: 5.65s
Inference 134: 9.92s
Inference 135: 4.34s
Inference 136: 4.76s
Inference 137: 5.66s
Inference 138: 7.61s
Inference 139: 3.98s
Inference 140: 7.21s
Inference 141: 5.06s
Inference 142: 8.58s
Inference 143: 8.88s
Inference 144: 4.88s
Inference 145: 4.35s
Inference 146: 6.59s
Inference 147: 6.09s
Inference 148: 8.24s
Inference 149: 4.36s
Inference 150: 7.98s
Inference 151: 4.79s
Inference 152: 5.17s
Inference 153: 5.34s
Inference 154: 8.67s
Inference 155: 8.85s
Inference 156: 4.21s
Inference 157: 10.41s
Inference 158: 3.93s
Inference 159: 4.76s
Inference 160: 6.53s
Inference 161: 4.54s
Inference 162: 6.06s
Inference 163: 4.21s
Inference 164: 4.61s
Inference 165: 4.73s
Inference 166: 5.97s
Inference 167: 4.89s
Inference 168: 7.96s
Inference 169: 9.13s
Inference 170: 8.80s
Inference 171: 8.00s
Inference 172: 8.72s
Inference 173: 4.55s
Inference 174: 9.81s
Inference 175: 4.69s
Inference 176: 5.54s
Inference 177: 7.19s
Inference 178: 8.66s
Inference 179: 5.20s
Inference 180: 6.40s
Inference 181: 10.10s
Inference 182: 5.96s
Inference 183: 5.27s
Inference 184: 8.52s
Inference 185: 8.68s
Inference 186: 7.76s
Inference 187: 11.92s
Inference 188: 4.25s
Inference 189: 8.57s
Inference 190: 7.66s
Inference 191: 4.44s
Inference 192: 9.06s
Inference 193: 6.37s
Inference 194: 4.80s
Inference 195: 4.19s
Inference 196: 5.42s
Inference 197: 5.26s
Inference 198: 5.56s
Inference 199: 10.74s
Inference 200: 4.38s
Inference 201: 10.36s
Inference 202: 5.29s
Inference 203: 4.21s
Inference 204: 10.20s
Inference 205: 5.02s
Inference 206: 8.66s
Inference 207: 7.16s
Inference 208: 3.61s
Inference 209: 5.09s
Inference 210: 6.48s
Inference 211: 5.78s
Inference 212: 8.02s
Inference 213: 9.89s
Inference 214: 5.22s
Inference 215: 4.84s
Inference 216: 47.04s
Inference 217: 5.56s
Inference 218: 4.64s
Inference 219: 5.26s
Inference 220: 8.46s
Inference 221: 4.29s
Inference 222: 7.82s
Inference 223: 5.14s
Inference 224: 8.00s
Inference 225: 8.19s
Inference 226: 4.79s
Inference 227: 5.35s
Inference 228: 5.67s
Inference 229: 4.50s
Inference 230: 5.45s
Inference 231: 4.37s
Inference 232: 5.46s
Inference 233: 6.07s
Inference 234: 5.19s
Inference 235: 4.76s
Inference 236: 4.45s
Inference 237: 4.59s
Inference 238: 51.13s
Inference 239: 8.68s
Inference 240: 5.42s
Inference 241: 6.86s
Inference 242: 3.92s
Inference 243: 6.39s
Inference 244: 4.50s
Inference 245: 5.08s
Inference 246: 4.82s
Inference 247: 6.52s
Inference 248: 6.17s
Inference 249: 9.22s
Inference 250: 5.32s
Inference 251: 4.39s
Inference 252: 5.46s
Inference 253: 5.49s
Inference 254: 8.07s
Inference 255: 6.91s
Inference 256: 6.12s
Inference 257: 5.74s
Inference 258: 5.46s
Inference 259: 4.72s
Inference 260: 4.84s
Inference 261: 3.72s
Inference 262: 4.21s
Inference 263: 5.60s
Inference 264: 5.04s
Inference 265: 4.17s
Inference 266: 5.98s
Inference 267: 7.02s
Inference 268: 47.09s
Inference 269: 10.19s
Inference 270: 7.35s
Inference 271: 9.18s
Inference 272: 4.05s
Inference 273: 7.02s
Inference 274: 8.42s
Inference 275: 5.12s
Inference 276: 4.29s
Inference 277: 6.31s
Average inference time: 7.86s
Min inference time: 3.60s
Max inference time: 51.29s
Std inference time: 8.06s
Average video load time: 0.14s
Average inference time: 7.86s

Total processing time: 2422.44s
